participant,condition,condition_idx,prototype_idx,prototype_idx_nox1,prototype,curvature,input_type,block,task,condition_task_idx,start_idx,end_idx,is_long,angle,start_offset_x,start_offset_y,start_offset,end_offset_x,end_offset_y,end_offset,end_dist_along_task_axis,drag_distance,trajectory_distance,time,n_attempts,task_axis_crossing,movement_direction_change,orthogonal_direction_change,movement_variability,movement_variability_hinge,movement_error,movement_offset
3,1mm-touch,2,1,1,1mm,1.0,touch,2,13,61,13,19.0,False,30.0,0.4856827160127923,-0.49356469471101233,0.6924549144159043,0.05312415180128846,0.15121200693978318,0.16027241355692928,0.12161286848430823,12.061847768069423,12.235355806387501,938.0999999977648,1,1,8,0,0.29363223331026345,0.28741557629818676,0.3318838750983047,0.25900950881662027
3,1mm-touch,2,1,1,1mm,1.0,touch,2,3,51,3,9.0,True,330.0,0.15895052080079464,0.48109276484869185,0.5066710140244877,0.3857319799901475,-0.7202420501375155,0.8170298471741476,0.6941747187922965,23.15303466303893,23.431820177624346,1433.3999999985099,1,5,14,0,0.30433675233417645,0.19512359446616942,0.2960748080246482,0.18080958157666108
3,1mm-touch,2,1,1,1mm,1.0,touch,2,8,56,8,2.0,True,180.0,0.43430251236834105,-1.9717937831409562,2.019056560743848,0.16359608845305734,0.09793831389222313,0.19067142807770698,-0.16359608845305734,22.544502057457997,24.303624273991012,785.8000000007451,1,1,10,1,0.44209128614663173,0.44209128614663173,0.22964396418414112,-0.14015968102967707
3,1mm-touch,2,1,1,1mm,1.0,touch,2,22,70,22,16.0,False,120.0,-0.7466231930900785,-0.9593399974026061,1.2156395119756749,-0.05023081759827921,0.05644975511147523,0.07556262229923681,0.07400233076308761,12.588255892948204,12.689210468158972,784.6000000014901,1,2,14,0,0.09020452974585347,0.10692175394779707,0.12813715516294427,0.12677070950109237
3,1mm-touch,2,1,1,1mm,1.0,touch,2,18,66,18,12.0,False,240.0,-0.31953038971000275,1.0874882871976375,1.1334595029114527,0.15989562811896998,-0.5586058147890579,0.5810396442650941,0.403819012249544,13.031656156065255,13.349173384580979,800.0,1,1,7,0,0.2845961349682985,0.2511035215887105,0.27517206601797195,-0.24501671227121286
3,1mm-touch,2,1,1,1mm,1.0,touch,2,4,52,4,10.0,True,300.0,0.495786858963726,-0.13489803776293802,0.5138113370814317,0.23860850034263184,-0.3106437230527289,0.3917059344812384,0.38832960586115683,23.001184706993953,23.40147749377875,1118.699999999255,1,4,7,4,0.28967562615225206,0.20332839701773076,0.260031065416433,-0.09994515159072208
3,1mm-touch,2,1,1,1mm,1.0,touch,2,14,62,14,20.0,False,0.0,0.8127452969129816,0.6685479602549989,1.0523836243572446,0.06720285953756222,-0.510577631289062,0.5149813024788129,0.06720285953756222,12.162832518115643,12.497929768473611,585.9000000022352,1,1,8,0,0.29392463610374486,0.29392463610374486,0.26329326938460207,0.06562390102396368
3,1mm-touch,2,1,1,1mm,1.0,touch,2,15,63,15,21.0,False,330.0,0.8056807849639492,0.7346165968258584,1.0903132905693351,-0.23106090310718763,-1.1888101383946938,1.2110568467643128,0.3943004572851483,13.269256258150174,13.621471143140674,682.3000000007451,1,3,2,0,0.368639450812857,0.22329671506483845,0.2995874357477867,0.1336790503703701
3,1mm-touch,2,1,1,1mm,1.0,touch,2,5,53,5,11.0,True,270.0,0.18442227125477628,0.8945513348780677,0.913363927942692,0.20101548535130248,-0.531750277154518,0.5684765453428368,0.531750277154518,24.146307313417545,24.40226556533723,1098.3999999985099,1,4,5,0,0.24524079283821834,0.1440574317387926,0.26816455212634616,-0.22223346802126392
3,1mm-touch,2,1,1,1mm,1.0,touch,2,19,67,19,13.0,False,210.0,-0.234584001300585,1.0748198025089992,1.1001214758069569,0.16098053344772828,-0.7684671250625349,0.7851474093767316,0.24482033105076434,12.701444158835184,13.07465635576324,884.8000000007451,1,1,4,1,0.4808847533752018,0.2573266505765328,0.494786296424244,-0.2081587598267927
3,1mm-touch,2,1,1,1mm,1.0,touch,2,23,71,23,17.0,False,90.0,-0.40657641721696947,-1.3517086032499264,1.4115312717530752,0.09364432168021425,0.07201818662366212,0.11813499984131744,0.07201818662366212,12.79350973836947,13.03373068661961,767.0,1,1,5,0,0.36841475577623023,0.2750432756513689,0.3824330100563837,0.3145235465152718
3,1mm-touch,2,1,1,1mm,1.0,touch,2,9,57,9,3.0,True,150.0,0.06571587916056423,-1.4648834746225576,1.466356767978415,-0.16607660366368826,0.19499050744542598,0.25613031112754014,0.2413218114697068,23.400814161723677,23.597189260867616,1067.0999999977648,1,1,16,6,0.5312922587464868,0.16373798179535223,0.5507162674025303,-0.40977176761886824
3,1mm-pen,3,1,1,1mm,1.0,pen,0,20,20,20,14.0,False,180.0,-0.17743453473937398,-0.010347159432622322,0.17773597786183362,0.2738530479035727,-1.3215744751149077,1.349649800919231,-0.27385304790357284,11.883847501263505,12.859443815186683,615.6000000014901,1,0,15,14,0.23083775121674896,0.23083775121674896,0.22418789030688308,-0.22418789030688308
3,1mm-pen,3,1,1,1mm,1.0,pen,0,16,16,16,22.0,False,300.0,-0.04738342315340311,0.6828437723192453,0.684485796919784,0.4661104010217635,-0.5513379654175574,0.7219643052474554,0.7105278846333127,12.218308820318093,12.372361588064399,886.1999999992549,1,1,5,0,0.3924728448947154,0.08370661003701454,0.36644661544847734,-0.12448435471924589
3,1mm-pen,3,1,1,1mm,1.0,pen,0,6,6,6,0.0,True,240.0,0.3128714620963993,0.3937623887697153,0.5029287927768413,-0.08958896425742958,-0.4485116741009213,0.4573717353767393,0.43321698579399964,23.2609378942755,24.032354812875933,1182.8999999985099,1,3,15,6,0.23239195643086855,0.11833583882438144,0.22566568547839488,-0.1044100562481879
3,1mm-pen,3,1,1,1mm,1.0,pen,0,7,7,7,1.0,True,210.0,-0.6687759077737762,1.0843931983219242,1.2740368218326699,0.46465618823446203,0.06200178403904881,0.46877456681074825,-0.43340495505621246,24.214874056560884,24.35612021297712,1255.800000000745,1,4,38,33,0.19558453989403568,0.09405740922138428,0.21094387293591604,0.19792037874008847
3,1mm-pen,3,1,1,1mm,1.0,pen,0,17,17,17,23.0,False,270.0,-0.04279359754723852,1.0719162359268155,1.0727701099651068,0.2692549264585662,-0.45428845121933553,0.5280873150658615,0.4542884512193355,12.88998237083207,12.96324335658756,912.4000000022352,1,5,9,0,0.17255165938132647,0.11487815303713773,0.17567177132521056,0.13297535247313155
3,1mm-pen,3,1,1,1mm,1.0,pen,0,21,21,21,15.0,False,150.0,0.3568641481179351,-0.663372913913327,0.7532699669612468,-0.21290679166269383,0.3037353191884881,0.37092377391943276,0.33625034981237784,11.405481945466112,11.79821280923154,867.9000000022352,1,1,8,0,0.40164555475156605,0.29663683365290383,0.4148466838331275,-0.26081930640016177
3,1mm-pen,3,1,1,1mm,1.0,pen,0,10,10,10,4.0,True,120.0,0.6089130557101616,-0.3662680026880748,0.7105824084561888,0.1692201509460644,0.33058904969829356,0.3713819856517406,0.20168843977864637,23.115154573655317,24.907183785767852,1478.0,1,5,14,1,0.19575933374818583,0.11471164187306668,0.28137411180955046,-0.2720139304842089
3,1mm-pen,3,1,1,1mm,1.0,pen,0,0,0,0,6.0,True,60.0,-0.023785204862768115,-0.09861237648413125,0.10144031134717543,0.30270296396495344,-0.010730583569773966,0.30289309965219713,0.1420585240136206,22.63522140233132,23.294927692429834,1390.3999999985099,1,1,18,1,0.27727781029498727,0.1324613535833084,0.2516132315218107,0.015407918186749631
3,1mm-pen,3,1,1,1mm,1.0,pen,0,1,1,1,7.0,True,30.0,0.041187958204448406,-0.4786760215744342,0.48044477469463603,-0.18418591880706525,0.3705192392440766,0.41377404381716854,0.025749934915741735,23.34808340978642,23.69339127295614,1434.5999999977648,1,5,19,14,0.2009265521308386,0.21011497341264318,0.18812986521426137,0.09561850096721003
3,1mm-pen,3,1,1,1mm,1.0,pen,0,11,11,11,5.0,True,90.0,-0.4424158713130637,-0.5720153039136076,0.7231412801804874,-0.2968441942933752,0.10892988955434801,0.31619961499661187,0.108929889554348,23.401397972361423,23.657229099328763,1290.0999999977648,1,4,10,0,0.26383747175390126,0.05644541404113831,0.22214334755033277,-0.0029594711745011553
3,1mm-pen,3,1,1,1mm,1.0,pen,0,2,2,2,8.0,True,0.0,-0.354557886145292,-0.36884383704132345,0.5116219998702013,0.03130611185589869,-0.3860951701525994,0.38736230205674216,0.03130611185589869,22.33414266463509,22.658874848319943,997.3999999985099,1,0,12,4,0.10264112432853116,0.10264112432853116,0.1738910482380193,0.1738910482380193
3,1mm-pen,3,1,1,1mm,1.0,pen,0,12,12,12,18.0,False,60.0,0.16316709201131266,-0.7097621681030439,0.7282759334110676,-0.4098620907533129,0.4906960956956148,0.639350914418363,0.2200242390335858,12.686567993568678,13.28279358000093,887.1999999992549,1,2,6,2,0.166291759892629,0.09582949164352174,0.1785635522155956,0.11872881861259141
3,1mm-pen,3,1,1,1mm,1.0,pen,0,13,13,13,19.0,False,30.0,0.1911615357796288,-0.06462789317170112,0.2017907265893037,-0.068362886429848,0.06889357644709712,0.09705570110350197,-0.024757208100730288,11.651524044255208,12.000780198412045,885.4000000022352,1,2,12,3,0.14097392619930407,0.17586473039437184,0.14305428117568908,-0.09168311496064573
3,1mm-pen,3,1,1,1mm,1.0,pen,0,3,3,3,9.0,True,330.0,0.2809339195766654,0.004113746773001914,0.2809640369891148,-0.46364554448455214,-0.21784677369908192,0.5122737624859152,-0.292605433025549,23.47649556158918,23.632214709458395,1237.8999999985099,2,3,16,4,0.1341939210966761,0.10283837823665773,0.15916774128315894,-0.12694238568678537
3,1mm-pen,3,1,1,1mm,1.0,pen,0,8,8,8,2.0,True,180.0,0.1405953977205345,0.4237045524397845,0.44642201291871053,-0.49728636048485253,-0.34270811093815584,0.6039392135199287,0.4972863604848525,22.095414330018446,22.435666694012795,930.7999999970198,1,1,20,19,0.12078602761579617,0.12078602761579617,0.19219408947700364,-0.16647888019295795
3,1mm-pen,3,1,1,1mm,1.0,pen,0,22,22,22,16.0,False,120.0,0.2984346867339372,-1.0696600272092427,1.1105115200011484,0.2139379067600335,0.08134201271165943,0.22887977407549262,-0.0365247039767629,12.331621546502316,12.486967403715107,888.0999999977648,1,2,8,0,0.2542487986824009,0.1598681422590305,0.2696395486285225,-0.23381153950412004
3,1mm-pen,3,1,1,1mm,1.0,pen,0,18,18,18,12.0,False,240.0,0.0033847072591966397,0.5761061161421456,0.5761160588801685,0.03897822989463053,-0.4394536414348759,0.44117888138043415,0.3610889023208649,12.266573417759076,12.48907832315939,792.8000000007451,1,3,9,0,0.21636474140429865,0.16342667696644408,0.19747909503297958,-0.033727129790589644
3,1mm-pen,3,1,1,1mm,1.0,pen,0,4,4,4,10.0,True,300.0,0.1869379998160208,-0.062380590531590216,0.19707144351804123,-0.13245520592809695,-0.9749394971634844,0.9838960334846575,0.7780947687323556,23.670677743997945,24.201940249403286,1245.4000000022352,1,6,5,0,0.31154011081206046,0.3008132153185041,0.2845655229252543,-0.15828893523321957
3,1mm-pen,3,1,1,1mm,1.0,pen,0,14,14,14,20.0,False,0.0,0.16098332803095775,0.20269596913092716,0.2588460697129642,-0.4260492596925328,-0.2700730431844998,0.5044377269192819,-0.4260492596925328,11.956383156754917,12.22978049731185,740.1000000014901,1,1,14,0,0.08036624750079888,0.08036624750079888,0.10297792104763266,0.08946485643890459
3,1mm-pen,3,1,1,1mm,1.0,pen,0,15,15,15,21.0,False,330.0,0.14370009567359232,0.6520788224725186,0.6677248746405559,0.14613936523881807,-0.27474725171976466,0.3111957043404815,0.2639340286496314,11.84860166516134,12.10178822207219,816.5999999977648,1,1,7,2,0.2846181108594423,0.17378796572306712,0.3339399088725924,-0.2372081360692762
3,1mm-pen,3,1,1,1mm,1.0,pen,0,5,5,5,11.0,True,270.0,-0.21152549471078463,0.22426685139557326,0.30828340134935306,-0.174744562873529,-0.16606948155296336,0.2410699793776296,0.1660694815529634,23.110365602018245,23.269425196746358,1220.8999999985099,1,2,10,0,0.2536385161402972,0.06365617528613285,0.21672611953178847,-0.05178932783688135
3,1mm-pen,3,1,1,1mm,1.0,pen,0,19,19,19,13.0,False,210.0,-0.47050456145828456,0.6137866407848852,0.7733748009594354,0.4792995140157367,-0.2550280647547934,0.5429247995333207,-0.28757152278176684,12.620013435593133,12.853130626612622,967.4000000022352,1,2,17,12,0.20738704216872197,0.21929534858271774,0.14618098192780904,-0.03156153736730526
3,1mm-pen,3,1,1,1mm,1.0,pen,0,23,23,23,17.0,False,90.0,0.3908591165752393,-0.7442907645443942,0.8406780544275291,-0.24863170209817967,0.42773008037675486,0.49474311005545407,0.42773008037675486,12.548326381024113,12.770072694973265,861.3000000007451,1,1,8,0,0.18608288221458377,0.04431317705105272,0.2283492766752807,-0.1575689287391067
3,1mm-pen,3,1,1,1mm,1.0,pen,0,9,9,9,3.0,True,150.0,0.06512568079554094,-1.457785120936612,1.459239121296868,0.4941527344096937,0.007236173223971898,0.49420571336995345,-0.4243307347363536,23.84737284068759,24.596798833992136,1235.8999999985099,1,2,12,0,0.26232914448296235,0.29169358639206594,0.3778444523139134,-0.3508784057356959
3,1mm-pen,3,1,1,1mm,1.0,pen,1,20,44,20,14.0,False,180.0,-0.5730243027229339,0.7467532213393243,0.9412742560443064,0.3505597598564172,-0.4198374803810598,0.5469512365497546,-0.35055975985641724,12.338856157999164,12.708166631074212,592.3999999985099,1,1,13,9,0.28533415701299614,0.28533415701299614,0.24041863859503024,-0.06572898642687978
3,1mm-pen,3,1,1,1mm,1.0,pen,1,16,40,16,22.0,False,300.0,0.08532311876702615,0.013826812652323639,0.0864361923285293,0.3999627005421318,-0.9718356157852521,1.0509208466548066,1.0416156818435875,12.080555142996081,12.62493106289595,877.0,1,2,7,1,0.43904613335628856,0.1471003886372298,0.34939617298564896,0.019901854544106687
3,1mm-pen,3,1,1,1mm,1.0,pen,1,6,30,6,0.0,True,240.0,0.2372214887697695,0.32955765864273256,0.4060569973590231,-0.16832044970268573,-0.5116026179768105,0.5385805534076037,0.527221088661886,23.258503922566664,23.70044474272717,1118.0999999977648,1,3,14,8,0.2256037904567703,0.10545703454814342,0.2949405000522902,-0.236945945751688
3,1mm-pen,3,1,1,1mm,1.0,pen,1,7,31,7,1.0,True,210.0,-0.07900424021626032,0.1681462862191545,0.1857817093834654,0.108555831443519,-0.3941153692843455,0.40879248139677143,0.1030455768831438,23.16689884629887,23.69609183770223,1182.699999999255,1,3,27,26,0.14735681362287315,0.12843974123181043,0.15078568999337874,-0.11911955059816139
3,1mm-pen,3,1,1,1mm,1.0,pen,1,17,41,17,23.0,False,270.0,-0.17142438612994232,0.3609261947567895,0.39956731375532145,0.41025046673252336,-1.0380107069572162,1.1161414216899546,1.0380107069572162,12.772189181826738,12.829163241416438,783.3999999985099,1,1,4,0,0.15236226255616694,0.030708473626269304,0.20719768447714895,0.16712635594412353
3,1mm-pen,3,1,1,1mm,1.0,pen,1,21,45,21,15.0,False,150.0,-0.16512684354324192,-0.8408773247686097,0.8569373079569871,-0.039108303559997455,0.37228874146687063,0.3743372362326881,0.2200131551153065,12.116037806459401,12.600893823167446,879.0999999977648,1,1,16,9,0.35835723707407136,0.30181421142932663,0.3630549627334035,-0.23286076751385826
3,1mm-pen,3,1,1,1mm,1.0,pen,1,10,34,10,4.0,True,120.0,0.8348107089167764,-0.5905650067424764,1.0225829780075903,0.318391664610653,0.13008296405037942,0.3439401541397498,-0.04654068083811998,23.100009966309575,25.97796682399822,1314.5,1,0,15,1,0.18060740669271397,0.09181178366802446,0.44025751441009686,-0.44025751441009686
3,1mm-pen,3,1,1,1mm,1.0,pen,1,0,24,0,6.0,True,60.0,-0.41700492502384556,-0.5112148809199101,0.6597224886026706,0.06271992638367226,0.30278397566976156,0.30921178031886176,0.29357857798069903,23.199664278845642,23.599845344337492,1135.0,1,3,16,4,0.3448254947470084,0.162302407528986,0.29709052663644453,0.038754863040339066
3,1mm-pen,3,1,1,1mm,1.0,pen,1,1,25,1,7.0,True,30.0,-0.15493026443458802,-0.32185220424858013,0.35720054341705737,-0.33750764204461287,0.34264194540300164,0.48095208824587515,-0.12096921928051887,23.215413295934912,23.52140785574636,1356.300000000745,1,3,20,13,0.18749825663123415,0.0933287534298345,0.16770734769952766,0.11637593895386023
3,1mm-pen,3,1,1,1mm,1.0,pen,1,11,35,11,5.0,True,90.0,-0.12341611778812324,-0.46967557761849665,0.4856198990374678,-0.23507021101439526,0.5260538608623023,0.5761863141679842,0.5260538608623023,23.71599227179329,24.04678344970351,1286.4000000022352,1,4,15,2,0.23183456013057324,0.069900730908579,0.20435925729849252,0.019751916254948338
3,1mm-pen,3,1,1,1mm,1.0,pen,1,2,26,2,8.0,True,0.0,-0.4361475317382845,0.29353466455075394,0.5257254689800767,-0.5154014975830395,-0.16280687236748145,0.5405041918439868,-0.5154014975830395,22.80382049125551,23.089010098623515,734.1999999992549,3,1,17,15,0.11430842642558518,0.11430842642558518,0.18625749874871017,0.16896994933902268
3,1mm-pen,3,1,1,1mm,1.0,pen,1,12,36,12,18.0,False,60.0,0.3606716936203259,-0.5115389005047489,0.6259042397272618,-0.4969714776061233,0.2560810007696948,0.5590689836766317,-0.02671308670996364,12.458771300464392,12.528423905857847,775.8000000007451,1,1,8,0,0.18768156864702193,0.13020089057508732,0.21760747063661973,0.1865798903521119
3,1mm-pen,3,1,1,1mm,1.0,pen,1,13,37,13,19.0,False,30.0,0.2927715954802794,-0.1280332269103315,0.31954297725523684,0.11041474949064911,0.001551272918406843,0.11042564626367454,0.09639761447060047,11.58273702981996,11.645193178362558,834.3000000007451,1,0,16,9,0.04620536813400285,0.06308708036355846,0.10416285497136686,-0.10416285497136686
3,1mm-pen,3,1,1,1mm,1.0,pen,1,3,27,3,9.0,True,330.0,0.06607845020594531,0.5948763261392968,0.5985350490845182,-0.16043527017678552,-0.26466875281408914,0.3094980204021725,-0.006606643229071479,23.354468573467422,23.64711804966996,1041.6000000014901,1,5,18,3,0.12371978652399479,0.10440199309879263,0.1561613748189579,-0.1436636020670128
3,1mm-pen,3,1,1,1mm,1.0,pen,1,8,32,8,2.0,True,180.0,-0.6208944509998652,0.9092065097973928,1.1009842854193608,-0.8369693430174806,-0.35138955751063866,0.9077402173962744,0.8369693430174806,22.539204682299516,23.31689629592501,798.0999999977648,1,1,15,11,0.2400674954571561,0.2400674954571561,0.2233974100841918,-0.1078122250925105
3,1mm-pen,3,1,1,1mm,1.0,pen,1,22,46,22,16.0,False,120.0,0.2749102664135742,-0.8197441674858723,0.8646132977850203,0.09202650672422256,0.38543571064556964,0.3962695610070482,0.2877838635826603,12.33576839489063,12.415627273551829,809.6999999992549,1,3,13,0,0.33270848992239926,0.11823386688774747,0.2868832541736266,-0.2136583409229415
3,1mm-pen,3,1,1,1mm,1.0,pen,1,18,42,18,12.0,False,240.0,-0.3802173906365805,0.5917610911950985,0.7033821530255823,0.03624728537497246,0.019477167901191604,0.04114882460661423,-0.034991364883693005,12.064074955028925,12.214970527881421,877.0999999977648,1,1,15,7,0.0766775010090169,0.02808451240220107,0.14359567510260413,-0.13981652097204259
3,1mm-pen,3,1,1,1mm,1.0,pen,1,4,28,4,10.0,True,300.0,0.34943708830354564,0.6387654230474579,0.7280985814867776,-0.36372966241209853,-0.9488622116147526,1.0161883506264273,0.6398739487434122,24.452144039497963,24.61828069735127,1141.699999999255,1,3,11,0,0.19740255473407356,0.08532938228343606,0.21550278981632556,-0.17070010595517712
3,1mm-pen,3,1,1,1mm,1.0,pen,1,14,38,14,20.0,False,0.0,0.0022878470824788,0.4608842987431814,0.46088997718790425,0.20435512440172587,-0.13847213088368754,0.24685126675938682,0.20435512440172587,11.174018559748545,11.6724853720115,689.0,1,1,7,2,0.13808886883780888,0.13808886883780888,0.11881419240830882,0.06380286102640798
3,1mm-pen,3,1,1,1mm,1.0,pen,1,15,39,15,21.0,False,330.0,0.29067983246560747,0.3686603913346198,0.46947337426229896,0.09448436729585712,-0.46555273447157886,0.4750438340166756,0.31460222957450146,11.963320038632823,12.22127563965644,987.9000000022352,1,1,7,0,0.24530120496215949,0.18679099873230684,0.3117190343719216,0.26436979188817833
3,1mm-pen,3,1,1,1mm,1.0,pen,1,5,29,5,11.0,True,270.0,-0.21121482981270917,0.3745922289429168,0.4300360942028405,-0.11186452293875956,-0.46899721904994224,0.48215356782761215,0.46899721904994224,23.563798890608375,23.75765279288248,1073.699999999255,1,2,12,2,0.18829319358960858,0.0869179622352611,0.19390029773520026,-0.11085996301850554
3,1mm-pen,3,1,1,1mm,1.0,pen,1,19,43,19,13.0,False,210.0,-0.48112775567741867,0.24985204827956609,0.5421346357803424,0.30489845573328006,0.2268767682463375,0.3800475447604435,-0.3774881923628344,12.057980443121844,12.150656655675277,939.4000000022352,1,3,18,13,0.12883432893077656,0.05733765306343545,0.10875842402461496,0.09941909351029478
3,1mm-pen,3,1,1,1mm,1.0,pen,1,23,47,23,17.0,False,90.0,0.34278114648682423,-1.1065088299509385,1.1583871136827346,-0.36431342290189106,0.5960796321338245,0.6985951602690128,0.5960796321338245,13.081712428418879,13.295287009146083,828.4000000022352,1,5,7,0,0.196226597985657,0.10707159021406372,0.15537981133141363,-0.01972224705688989
3,1mm-pen,3,1,1,1mm,1.0,pen,1,9,33,9,3.0,True,150.0,-0.04280392917862049,-1.0642146092823768,1.0650750729235805,0.46337094936112755,0.28714163667409437,0.5451265506501314,-0.257720195185402,23.851680922183135,24.090967562491883,1109.1000000014901,1,1,11,0,0.40008634886127037,0.16631695443027375,0.485085004619934,-0.4574492752776891
3,1mm-pen,3,1,1,1mm,1.0,pen,2,20,68,20,14.0,False,180.0,-0.12137953511048824,-0.034173117009827614,0.12609834840237052,-0.13237428765436995,-0.7288470136469387,0.7407704916734081,0.13237428765436987,11.370245904528867,11.585542435486342,708.2000000029802,1,0,11,9,0.15099069704301588,0.15099069704301588,0.2311885583361934,-0.2311885583361934
3,1mm-pen,3,1,1,1mm,1.0,pen,2,16,64,16,22.0,False,300.0,0.070774050235214,-0.01963523769984263,0.07344731953057182,0.22863837563228004,-0.24133854962270979,0.33244518697938874,0.32332450270189805,11.475739221349883,11.670233890528662,756.1999999992549,1,8,9,0,0.1668394835667606,0.14267208113845756,0.1197046223513592,-0.022477509150988347
3,1mm-pen,3,1,1,1mm,1.0,pen,2,6,54,6,0.0,True,240.0,0.05319748063212595,0.6062704016766255,0.6085998454606625,-0.14988304846950048,-0.5746884050921205,0.5939121914608554,0.5726362823048888,23.65361782612335,23.83877833625203,1039.0,1,1,12,4,0.23839982016300723,0.08420349411737388,0.24669434129505047,-0.1726769864076631
3,1mm-pen,3,1,1,1mm,1.0,pen,2,7,55,7,1.0,True,210.0,-0.1226251048434463,0.5675874551485769,0.5806827322901069,0.201111451796826,0.00987453007757426,0.20135372454484168,-0.17910489128680804,23.281435321237367,23.731990277115507,1081.300000000745,1,2,28,23,0.16698974513597148,0.06893432080757085,0.13151464018554643,-0.012188658121069536
3,1mm-pen,3,1,1,1mm,1.0,pen,2,17,65,17,23.0,False,270.0,-0.429563845904261,0.4588360288529351,0.6285344851967879,0.1458893724083982,-0.8230643100141327,0.8358938732882044,0.8230643100141327,12.654990738215247,12.728578611100268,833.0,1,1,8,0,0.19276897172392135,0.08362973350758487,0.15435710117135967,-0.04058480867523117
3,1mm-pen,3,1,1,1mm,1.0,pen,2,21,69,21,15.0,False,150.0,-0.07173208124927388,-0.9948387931245524,0.9974215336485714,0.4670321316558248,0.1355213999670455,0.48629729780044184,-0.3367009904140201,12.412060660653362,13.004222276694025,844.0,1,0,8,1,0.21198860297184333,0.1980147877300561,0.3071474033590039,-0.3071474033590039
3,1mm-pen,3,1,1,1mm,1.0,pen,2,10,58,10,4.0,True,120.0,-0.2134532076801578,-1.3370520265517234,1.353983158527099,0.6400309193606928,-0.4136392265817461,0.7620610129804822,-0.6782375379018859,23.948048055915624,24.45721140258426,1200.4000000022352,1,0,16,1,0.16282640573337015,0.1001492389392638,0.4352226261757216,-0.4352226261757216
3,1mm-pen,3,1,1,1mm,1.0,pen,2,0,48,0,6.0,True,60.0,-1.7049871046181047,3.496074339630262,3.8896679569257837,0.44088975469624664,0.6226818627681747,0.7629655811480361,0.7597031889811783,19.16327086878306,19.51349883310068,1064.6000000014901,2,0,17,3,0.21093081134120167,0.21689275428308125,0.45719902240923727,-0.45719902240923727
3,1mm-pen,3,1,1,1mm,1.0,pen,2,1,49,1,7.0,True,30.0,-0.2067710200360049,-0.4062628529219358,0.4558549773678032,0.2243389479601896,-0.1575350260460203,0.2741263358439042,0.11551571496878926,22.475143922054375,22.604222632786797,1006.1999999992549,1,2,18,13,0.17925337885381273,0.15528884216554584,0.15478413038003735,0.08890990475285027
3,1mm-pen,3,1,1,1mm,1.0,pen,2,11,59,11,5.0,True,90.0,0.17799282688293086,0.06499857197800818,0.1894894740637519,-0.12701715589351942,0.007747010172497282,0.12725318879262473,0.007747010172497274,22.664800856448753,23.50917259914507,1264.0,1,3,7,1,0.36149694980064156,0.1746623514956275,0.2634512918689105,-0.08734515138749695
3,1mm-pen,3,1,1,1mm,1.0,pen,2,2,50,2,8.0,True,0.0,-0.449056715720328,0.3567940439107728,0.573545049410881,-0.43598586793796307,-0.017253987215636757,0.4363271446019103,-0.43598586793796307,22.710009763393334,22.988092031285674,750.0999999977648,1,3,10,1,0.13659416277598443,0.13659416277598443,0.1453250534989963,0.1130660473128264
3,1mm-pen,3,1,1,1mm,1.0,pen,2,12,60,12,18.0,False,60.0,0.007671469122035823,-0.05586737940011707,0.05639162632454374,-0.5481049644566267,0.3937294557360364,0.6748643836921574,0.06692722865731476,12.029985704937202,12.58281323795824,784.0,1,2,10,1,0.23076389445150786,0.08702630796790742,0.29450249673359075,0.22985086805019778
3,1mm-pen,3,1,1,1mm,1.0,pen,2,13,61,13,19.0,False,30.0,0.35656841323665645,-0.6290870684255949,0.7231124207053949,-0.35408605797899845,0.1268643691141135,0.3761269793644544,-0.2432153367786456,12.357046860661837,12.732385527582448,937.3000000007451,1,4,14,0,0.11597167071509247,0.07930087420585606,0.10615123714940097,-0.06424300043539473
3,1mm-pen,3,1,1,1mm,1.0,pen,2,3,51,3,9.0,True,330.0,0.08035225590668742,0.5603757710582564,0.5661073129879434,0.1968072111580726,-0.7782189807062087,0.8027190419413436,0.5595495348639636,23.32024683390608,23.80641065814639,1177.3999999985099,1,5,16,4,0.2611552108276804,0.24760908703650142,0.20635774357994174,-0.013233266239794343
3,1mm-pen,3,1,1,1mm,1.0,pen,2,8,56,8,2.0,True,180.0,0.1373150887755933,0.27624269912587524,0.3084889988732141,0.2186076442305786,-0.47752343947332826,0.5251837177240747,-0.21860764423057866,22.81374817059103,23.141167947529564,1217.3999999985099,2,1,28,18,0.10802187822016909,0.10802187822016909,0.22711998040783646,-0.21835037091177692
3,1mm-pen,3,1,1,1mm,1.0,pen,2,22,70,22,16.0,False,120.0,0.08363849875734575,-1.0882560340811613,1.0914653426419183,0.3276467500450464,0.5143049869296488,0.6098048969922981,0.2815778089515764,12.883377738932953,13.330647195346033,844.0,1,2,15,1,0.26743752230965495,0.21584421884640878,0.2338854425020197,-0.17496785034127188
3,1mm-pen,3,1,1,1mm,1.0,pen,2,18,66,18,12.0,False,240.0,-0.29964425470804523,0.7479380059947864,0.8057282049121758,0.34162798615126544,-1.11361988198006,1.1648428745813968,0.7936091148785273,13.29809288627984,13.612321301276975,816.5,1,3,13,2,0.14454382106688338,0.14465343981240547,0.16990702796157617,-0.12209398400763817
3,1mm-pen,3,1,1,1mm,1.0,pen,2,4,52,4,10.0,True,300.0,0.2914888097297213,0.43630732712117765,0.5247187912561126,0.11439078218176203,-0.5074078232876463,0.5201422403359129,0.49662345613694797,23.627976874679074,23.974545183319634,1211.5,1,4,12,2,0.22252241510380777,0.13920940496006387,0.23145087080439702,-0.17726607865008712
